scenario_id,territorial_target_type,territorial_target_id,scenario_source_id,global_source_ids,historical_evidence_ids,boundary_feature_ids,historical_subject_ids,bundle_confidence,promotion_id,source_stage,notes,candidate_controller_polity_ids
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000381_r+001267,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000380_r+001267,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000379_r+001267,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000378_r+001267,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000417_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000416_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000415_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000394_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000393_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000392_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000381_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000380_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000379_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000378_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001268,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000419_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000418_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000417_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000416_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000415_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000408_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000378_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000375_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000374_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000373_r+001269,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000419_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000418_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000417_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000415_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000409_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000408_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000406_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000375_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000374_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000373_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000372_r+001270,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000416_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000415_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000413_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000412_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000411_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000410_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000406_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000373_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000372_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000371_r+001271,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000415_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000414_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000406_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000375_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000373_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000372_r+001272,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000415_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000407_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000406_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000405_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000404_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000403_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000378_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000377_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000376_r+001273,src_9d6f03b5c85f,hsrc_34735c52ef0d,hev_63418cd6ce49|hev_886d8a602567,hbf_9982d6cab487,hsub_meissen_electoral_saxony_core,MEDIUM,promo_115617644595,MAPGEN-014,provenance rewritten by a reviewed revision; the superseded promotion stays in the log,
